Source,Target,Type,Id,Label,timeset,Weight
363,675,Directed,15403,,,1
363,676,Directed,15404,,,1
363,712,Directed,15405,,,1
363,726,Directed,15406,,,1
477,798,Directed,15407,,,1
477,729,Directed,15408,,,1
477,150,Directed,15409,,,1
477,936,Directed,15410,,,1
477,218,Directed,15411,,,1
477,1051,Directed,15412,,,1
477,756,Directed,15413,,,1
477,1152,Directed,15414,,,1
477,1209,Directed,15415,,,1
477,535,Directed,15416,,,1
477,642,Directed,15417,,,1
477,641,Directed,15418,,,1
477,1463,Directed,15419,,,1
477,944,Directed,15420,,,1
477,1461,Directed,15421,,,1
477,1478,Directed,15422,,,1
477,741,Directed,15423,,,1
477,99,Directed,15424,,,1
477,297,Directed,15425,,,1
477,55,Directed,15426,,,1
477,323,Directed,15427,,,1
477,347,Directed,15428,,,1
477,189,Directed,15429,,,1
477,493,Directed,15430,,,1
477,677,Directed,15431,,,1
477,908,Directed,15432,,,1
477,155,Directed,15433,,,1
477,187,Directed,15434,,,1
477,394,Directed,15435,,,1
477,1179,Directed,15436,,,1
477,1250,Directed,15437,,,1
477,1063,Directed,15438,,,1
477,973,Directed,15439,,,1
477,961,Directed,15440,,,1
477,1330,Directed,15441,,,1
477,1139,Directed,15442,,,1
477,405,Directed,15443,,,1
477,539,Directed,15444,,,1
477,595,Directed,15445,,,1
477,1401,Directed,15446,,,1
477,10,Directed,15447,,,1
477,786,Directed,15448,,,1
477,181,Directed,15449,,,1
477,417,Directed,15450,,,1
477,468,Directed,15451,,,1
477,469,Directed,15452,,,1
477,202,Directed,15453,,,1
477,574,Directed,15454,,,1
477,349,Directed,15455,,,1
477,1277,Directed,15456,,,1
477,1245,Directed,15457,,,1
477,972,Directed,15458,,,1
477,564,Directed,15459,,,1
477,1021,Directed,15460,,,1
477,1148,Directed,15461,,,1
657,963,Directed,15462,,,1
657,664,Directed,15463,,,1
657,731,Directed,15464,,,1
657,170,Directed,15465,,,1
158,418,Directed,15466,,,1
1404,775,Directed,15467,,,1
1404,854,Directed,15468,,,1
1404,1101,Directed,15469,,,1
1404,802,Directed,15470,,,1
1404,963,Directed,15471,,,1
1404,855,Directed,15472,,,1
1404,996,Directed,15473,,,1
1404,1065,Directed,15474,,,1
1084,1081,Directed,15475,,,1
1084,963,Directed,15476,,,1
920,979,Directed,15477,,,1
920,913,Directed,15478,,,1
920,854,Directed,15479,,,1
674,241,Directed,15480,,,1
821,820,Directed,15481,,,1
384,687,Directed,15482,,,1
384,391,Directed,15483,,,1
384,641,Directed,15484,,,1
384,155,Directed,15485,,,1
384,396,Directed,15486,,,1
239,535,Directed,15487,,,1
239,323,Directed,15488,,,1
222,23,Directed,15489,,,1
222,287,Directed,15490,,,1
1384,1055,Directed,15491,,,1
1384,276,Directed,15492,,,1
1384,1148,Directed,15493,,,1
1384,810,Directed,15494,,,1
1384,1041,Directed,15495,,,1
1384,1214,Directed,15496,,,1
1384,764,Directed,15497,,,1
1384,1246,Directed,15498,,,1
1384,1356,Directed,15499,,,1
1384,817,Directed,15500,,,1
1384,826,Directed,15501,,,1
1384,1130,Directed,15502,,,1
1384,1095,Directed,15503,,,1
1384,762,Directed,15504,,,1
1384,772,Directed,15505,,,1
1384,775,Directed,15506,,,1
1384,778,Directed,15507,,,1
1384,781,Directed,15508,,,1
1384,843,Directed,15509,,,1
1384,1177,Directed,15510,,,1
1384,1191,Directed,15511,,,1
1384,838,Directed,15512,,,1
1384,841,Directed,15513,,,1
1384,855,Directed,15514,,,1
1384,856,Directed,15515,,,1
1384,878,Directed,15516,,,1
1384,1399,Directed,15517,,,1
1384,892,Directed,15518,,,1
1384,1121,Directed,15519,,,1
1384,908,Directed,15520,,,1
1384,922,Directed,15521,,,1
1384,941,Directed,15522,,,1
1384,949,Directed,15523,,,1
1384,964,Directed,15524,,,1
1384,966,Directed,15525,,,1
1384,971,Directed,15526,,,1
1384,982,Directed,15527,,,1
1384,988,Directed,15528,,,1
1384,989,Directed,15529,,,1
1384,1021,Directed,15530,,,1
1384,835,Directed,15531,,,1
1384,1114,Directed,15532,,,1
1384,1195,Directed,15533,,,1
1384,1071,Directed,15534,,,1
1384,1045,Directed,15535,,,1
1384,1053,Directed,15536,,,1
1384,1048,Directed,15537,,,1
1384,1051,Directed,15538,,,1
1384,883,Directed,15539,,,1
1384,1069,Directed,15540,,,1
1384,1091,Directed,15541,,,1
1384,1093,Directed,15542,,,1
1384,1101,Directed,15543,,,1
1384,1103,Directed,15544,,,1
1384,862,Directed,15545,,,1
1384,1112,Directed,15546,,,1
1384,1153,Directed,15547,,,1
1384,1154,Directed,15548,,,1
1384,1161,Directed,15549,,,1
1384,1164,Directed,15550,,,1
1384,1185,Directed,15551,,,1
1384,1390,Directed,15552,,,1
1384,961,Directed,15553,,,1
1384,490,Directed,15554,,,1
1384,1223,Directed,15555,,,1
1384,1245,Directed,15556,,,1
1384,885,Directed,15557,,,1
1384,539,Directed,15558,,,1
1384,1256,Directed,15559,,,1
1384,1150,Directed,15560,,,1
1384,1268,Directed,15561,,,1
1384,1277,Directed,15562,,,1
1384,1298,Directed,15563,,,1
1384,1293,Directed,15564,,,1
1384,1320,Directed,15565,,,1
1384,1328,Directed,15566,,,1
1384,1348,Directed,15567,,,1
1384,1357,Directed,15568,,,1
1384,1360,Directed,15569,,,1
1384,773,Directed,15570,,,1
1384,1414,Directed,15571,,,1
1384,1392,Directed,15572,,,1
1384,792,Directed,15573,,,1
1384,1394,Directed,15574,,,1
1384,1395,Directed,15575,,,1
1384,1179,Directed,15576,,,1
1384,926,Directed,15577,,,1
1384,952,Directed,15578,,,1
1384,1401,Directed,15579,,,1
1384,1013,Directed,15580,,,1
1384,1031,Directed,15581,,,1
1384,1408,Directed,15582,,,1
1384,1271,Directed,15583,,,1
1384,1413,Directed,15584,,,1
1384,1308,Directed,15585,,,1
1384,1418,Directed,15586,,,1
1384,1437,Directed,15587,,,1
1384,1422,Directed,15588,,,1
1384,944,Directed,15589,,,1
1384,1423,Directed,15590,,,1
1384,1455,Directed,15591,,,1
1384,1459,Directed,15592,,,1
1384,1479,Directed,15593,,,1
58,1437,Directed,15594,,,1
58,220,Directed,15595,,,1
58,587,Directed,15596,,,1
58,1135,Directed,15597,,,1
940,837,Directed,15598,,,1
940,878,Directed,15599,,,1
940,588,Directed,15600,,,1
940,1041,Directed,15601,,,1
940,1437,Directed,15602,,,1
940,1055,Directed,15603,,,1
940,855,Directed,15604,,,1
940,1390,Directed,15605,,,1
940,1268,Directed,15606,,,1
940,1112,Directed,15607,,,1
940,1095,Directed,15608,,,1
940,1051,Directed,15609,,,1
940,1048,Directed,15610,,,1
940,779,Directed,15611,,,1
940,908,Directed,15612,,,1
940,919,Directed,15613,,,1
940,963,Directed,15614,,,1
92,640,Directed,15615,,,1
92,1437,Directed,15616,,,1
92,495,Directed,15617,,,1
1252,952,Directed,15618,,,1
1252,941,Directed,15619,,,1
1252,1108,Directed,15620,,,1
1252,908,Directed,15621,,,1
1252,956,Directed,15622,,,1
1252,1048,Directed,15623,,,1
1252,1402,Directed,15624,,,1
1252,1112,Directed,15625,,,1
1252,1245,Directed,15626,,,1
1252,1271,Directed,15627,,,1
1252,1325,Directed,15628,,,1
1252,813,Directed,15629,,,1
1252,1479,Directed,15630,,,1
1252,978,Directed,15631,,,1
223,323,Directed,15632,,,1
223,544,Directed,15633,,,1
223,564,Directed,15634,,,1
223,156,Directed,15635,,,1
223,405,Directed,15636,,,1
223,441,Directed,15637,,,1
223,55,Directed,15638,,,1
223,248,Directed,15639,,,1
223,417,Directed,15640,,,1
223,726,Directed,15641,,,1
223,297,Directed,15642,,,1
223,150,Directed,15643,,,1
223,729,Directed,15644,,,1
223,603,Directed,15645,,,1
223,492,Directed,15646,,,1
223,591,Directed,15647,,,1
223,563,Directed,15648,,,1
223,577,Directed,15649,,,1
223,454,Directed,15650,,,1
223,218,Directed,15651,,,1
223,693,Directed,15652,,,1
223,936,Directed,15653,,,1
223,1209,Directed,15654,,,1
223,514,Directed,15655,,,1
223,1437,Directed,15656,,,1
223,687,Directed,15657,,,1
223,1306,Directed,15658,,,1
223,1179,Directed,15659,,,1
223,1051,Directed,15660,,,1
223,642,Directed,15661,,,1
223,159,Directed,15662,,,1
223,575,Directed,15663,,,1
223,1479,Directed,15664,,,1
223,798,Directed,15665,,,1
223,604,Directed,15666,,,1
223,519,Directed,15667,,,1
219,40,Directed,15668,,,1
219,660,Directed,15669,,,1
219,662,Directed,15670,,,1
219,72,Directed,15671,,,1
219,24,Directed,15672,,,1
219,55,Directed,15673,,,1
219,623,Directed,15674,,,1
219,180,Directed,15675,,,1
219,664,Directed,15676,,,1
219,189,Directed,15677,,,1
219,575,Directed,15678,,,1
219,669,Directed,15679,,,1
219,495,Directed,15680,,,1
219,579,Directed,15681,,,1
219,644,Directed,15682,,,1
219,89,Directed,15683,,,1
219,16,Directed,15684,,,1
219,102,Directed,15685,,,1
219,591,Directed,15686,,,1
219,642,Directed,15687,,,1
219,114,Directed,15688,,,1
219,155,Directed,15689,,,1
219,210,Directed,15690,,,1
219,434,Directed,15691,,,1
219,443,Directed,15692,,,1
219,493,Directed,15693,,,1
219,677,Directed,15694,,,1
219,187,Directed,15695,,,1
219,35,Directed,15696,,,1
219,297,Directed,15697,,,1
219,405,Directed,15698,,,1
219,154,Directed,15699,,,1
219,301,Directed,15700,,,1
219,535,Directed,15701,,,1
219,641,Directed,15702,,,1
219,150,Directed,15703,,,1
219,323,Directed,15704,,,1
219,394,Directed,15705,,,1
219,396,Directed,15706,,,1
219,417,Directed,15707,,,1
219,604,Directed,15708,,,1
219,570,Directed,15709,,,1
219,73,Directed,15710,,,1
219,99,Directed,15711,,,1
219,218,Directed,15712,,,1
219,316,Directed,15713,,,1
219,477,Directed,15714,,,1
219,561,Directed,15715,,,1
219,634,Directed,15716,,,1
219,1380,Directed,15717,,,1
219,603,Directed,15718,,,1
219,729,Directed,15719,,,1
219,23,Directed,15720,,,1
219,756,Directed,15721,,,1
219,726,Directed,15722,,,1
219,1437,Directed,15723,,,1
235,564,Directed,15724,,,1
368,367,Directed,15725,,,1
368,245,Directed,15726,,,1
368,75,Directed,15727,,,1
368,160,Directed,15728,,,1
368,642,Directed,15729,,,1
368,441,Directed,15730,,,1
97,434,Directed,15731,,,1
405,323,Directed,15732,,,1
405,55,Directed,15733,,,1
405,547,Directed,15734,,,1
405,454,Directed,15735,,,1
405,1051,Directed,15736,,,1
405,297,Directed,15737,,,1
405,35,Directed,15738,,,1
937,1250,Directed,15739,,,1
937,1244,Directed,15740,,,1
937,1191,Directed,15741,,,1
937,818,Directed,15742,,,1
937,856,Directed,15743,,,1
937,878,Directed,15744,,,1
937,952,Directed,15745,,,1
937,1051,Directed,15746,,,1
937,1069,Directed,15747,,,1
937,1112,Directed,15748,,,1
937,1164,Directed,15749,,,1
937,1232,Directed,15750,,,1
937,1245,Directed,15751,,,1
937,1463,Directed,15752,,,1
937,1479,Directed,15753,,,1
937,855,Directed,15754,,,1
937,1251,Directed,15755,,,1
699,756,Directed,15756,,,1
699,27,Directed,15757,,,1
699,170,Directed,15758,,,1
699,363,Directed,15759,,,1
699,609,Directed,15760,,,1
699,13,Directed,15761,,,1
699,23,Directed,15762,,,1
699,29,Directed,15763,,,1
699,547,Directed,15764,,,1
699,35,Directed,15765,,,1
699,45,Directed,15766,,,1
699,102,Directed,15767,,,1
699,99,Directed,15768,,,1
699,144,Directed,15769,,,1
699,427,Directed,15770,,,1
699,150,Directed,15771,,,1
699,154,Directed,15772,,,1
699,155,Directed,15773,,,1
699,168,Directed,15774,,,1
699,210,Directed,15775,,,1
699,55,Directed,15776,,,1
699,650,Directed,15777,,,1
699,275,Directed,15778,,,1
699,288,Directed,15779,,,1
699,310,Directed,15780,,,1
699,323,Directed,15781,,,1
699,347,Directed,15782,,,1
699,15,Directed,15783,,,1
699,351,Directed,15784,,,1
699,432,Directed,15785,,,1
699,454,Directed,15786,,,1
699,405,Directed,15787,,,1
699,434,Directed,15788,,,1
699,441,Directed,15789,,,1
699,449,Directed,15790,,,1
699,468,Directed,15791,,,1
699,489,Directed,15792,,,1
699,189,Directed,15793,,,1
699,492,Directed,15794,,,1
699,202,Directed,15795,,,1
699,729,Directed,15796,,,1
699,517,Directed,15797,,,1
699,561,Directed,15798,,,1
699,563,Directed,15799,,,1
699,570,Directed,15800,,,1
699,577,Directed,15801,,,1
699,585,Directed,15802,,,1
699,591,Directed,15803,,,1
699,754,Directed,15804,,,1
699,623,Directed,15805,,,1
699,634,Directed,15806,,,1
699,514,Directed,15807,,,1
699,642,Directed,15808,,,1
699,641,Directed,15809,,,1
699,535,Directed,15810,,,1
699,687,Directed,15811,,,1
699,712,Directed,15812,,,1
699,727,Directed,15813,,,1
699,72,Directed,15814,,,1
699,399,Directed,15815,,,1
699,564,Directed,15816,,,1
699,156,Directed,15817,,,1
34,1028,Directed,15818,,,1
34,159,Directed,15819,,,1
34,553,Directed,15820,,,1
1010,1330,Directed,15821,,,1
1010,963,Directed,15822,,,1
1010,1245,Directed,15823,,,1
1010,823,Directed,15824,,,1
1010,826,Directed,15825,,,1
1010,865,Directed,15826,,,1
1010,979,Directed,15827,,,1
1010,1195,Directed,15828,,,1
1010,1041,Directed,15829,,,1
1010,1051,Directed,15830,,,1
1010,1055,Directed,15831,,,1
1010,1112,Directed,15832,,,1
1010,1270,Directed,15833,,,1
1010,1455,Directed,15834,,,1
1010,952,Directed,15835,,,1
1010,892,Directed,15836,,,1
1010,883,Directed,15837,,,1
1010,1379,Directed,15838,,,1
1189,145,Directed,15839,,,1
1189,118,Directed,15840,,,1
818,1164,Directed,15841,,,1
818,1051,Directed,15842,,,1
818,798,Directed,15843,,,1
818,493,Directed,15844,,,1
818,155,Directed,15845,,,1
818,483,Directed,15846,,,1
818,575,Directed,15847,,,1
818,1063,Directed,15848,,,1
818,1277,Directed,15849,,,1
818,885,Directed,15850,,,1
818,1121,Directed,15851,,,1
818,835,Directed,15852,,,1
818,744,Directed,15853,,,1
818,1207,Directed,15854,,,1
818,539,Directed,15855,,,1
818,1081,Directed,15856,,,1
818,817,Directed,15857,,,1
818,119,Directed,15858,,,1
818,936,Directed,15859,,,1
818,1041,Directed,15860,,,1
818,1086,Directed,15861,,,1
818,1112,Directed,15862,,,1
818,1139,Directed,15863,,,1
818,1306,Directed,15864,,,1
818,1325,Directed,15865,,,1
818,961,Directed,15866,,,1
818,1337,Directed,15867,,,1
818,1430,Directed,15868,,,1
818,1179,Directed,15869,,,1
818,944,Directed,15870,,,1
818,1461,Directed,15871,,,1
818,810,Directed,15872,,,1
818,941,Directed,15873,,,1
818,973,Directed,15874,,,1
818,1013,Directed,15875,,,1
818,883,Directed,15876,,,1
818,1223,Directed,15877,,,1
818,1245,Directed,15878,,,1
818,1330,Directed,15879,,,1
818,1114,Directed,15880,,,1
818,1231,Directed,15881,,,1
818,1459,Directed,15882,,,1
818,14,Directed,15883,,,1
818,55,Directed,15884,,,1
818,394,Directed,15885,,,1
818,1152,Directed,15886,,,1
818,434,Directed,15887,,,1
818,641,Directed,15888,,,1
818,664,Directed,15889,,,1
818,676,Directed,15890,,,1
818,78,Directed,15891,,,1
818,519,Directed,15892,,,1
818,642,Directed,15893,,,1
693,754,Directed,15894,,,1
693,363,Directed,15895,,,1
693,155,Directed,15896,,,1
693,644,Directed,15897,,,1
693,664,Directed,15898,,,1
693,591,Directed,15899,,,1
1439,1418,Directed,15900,,,1
1439,1191,Directed,15901,,,1
1439,394,Directed,15902,,,1
1439,1063,Directed,15903,,,1
1439,1112,Directed,15904,,,1
1439,119,Directed,15905,,,1
1439,818,Directed,15906,,,1
1439,782,Directed,15907,,,1
1439,741,Directed,15908,,,1
1439,1463,Directed,15909,,,1
1439,642,Directed,15910,,,1
1439,1330,Directed,15911,,,1
1439,1245,Directed,15912,,,1
1439,1232,Directed,15913,,,1
1439,490,Directed,15914,,,1
1439,1041,Directed,15915,,,1
1439,155,Directed,15916,,,1
1439,641,Directed,15917,,,1
1439,798,Directed,15918,,,1
1439,154,Directed,15919,,,1
1439,434,Directed,15920,,,1
1439,687,Directed,15921,,,1
1439,644,Directed,15922,,,1
1439,492,Directed,15923,,,1
1439,189,Directed,15924,,,1
1439,963,Directed,15925,,,1
1439,1051,Directed,15926,,,1
1439,1270,Directed,15927,,,1
1439,1086,Directed,15928,,,1
1439,936,Directed,15929,,,1
1439,810,Directed,15930,,,1
1439,1250,Directed,15931,,,1
1439,856,Directed,15932,,,1
1439,883,Directed,15933,,,1
1439,1049,Directed,15934,,,1
1439,150,Directed,15935,,,1
1439,1306,Directed,15936,,,1
1439,1478,Directed,15937,,,1
1439,55,Directed,15938,,,1
1439,99,Directed,15939,,,1
1439,115,Directed,15940,,,1
1439,180,Directed,15941,,,1
1439,172,Directed,15942,,,1
1439,347,Directed,15943,,,1
1439,363,Directed,15944,,,1
1439,405,Directed,15945,,,1
1180,1179,Directed,15946,,,1
1180,323,Directed,15947,,,1
1180,1112,Directed,15948,,,1
1180,1153,Directed,15949,,,1
1180,301,Directed,15950,,,1
1180,1245,Directed,15951,,,1
1180,782,Directed,15952,,,1
810,1461,Directed,15953,,,1
379,402,Directed,15954,,,1
379,641,Directed,15955,,,1
379,297,Directed,15956,,,1
1078,996,Directed,15957,,,1
1078,963,Directed,15958,,,1
1031,1041,Directed,15959,,,1
1031,885,Directed,15960,,,1
1031,155,Directed,15961,,,1
1031,1232,Directed,15962,,,1
1031,855,Directed,15963,,,1
1031,1051,Directed,15964,,,1
1031,1045,Directed,15965,,,1
1031,802,Directed,15966,,,1
1031,798,Directed,15967,,,1
1031,1153,Directed,15968,,,1
1031,963,Directed,15969,,,1
1031,818,Directed,15970,,,1
1031,1086,Directed,15971,,,1
1031,1306,Directed,15972,,,1
1031,1270,Directed,15973,,,1
1031,1112,Directed,15974,,,1
1031,1461,Directed,15975,,,1
1031,935,Directed,15976,,,1
1031,1330,Directed,15977,,,1
1031,1437,Directed,15978,,,1
1031,762,Directed,15979,,,1
1031,1191,Directed,15980,,,1
1031,1245,Directed,15981,,,1
1031,119,Directed,15982,,,1
1031,1384,Directed,15983,,,1
1031,1128,Directed,15984,,,1
1031,1357,Directed,15985,,,1
1031,1055,Directed,15986,,,1
1031,810,Directed,15987,,,1
1219,1245,Directed,15988,,,1
1219,988,Directed,15989,,,1
439,1380,Directed,15990,,,1
439,130,Directed,15991,,,1
439,399,Directed,15992,,,1
277,155,Directed,15993,,,1
277,55,Directed,15994,,,1
277,564,Directed,15995,,,1
277,431,Directed,15996,,,1
277,156,Directed,15997,,,1
277,96,Directed,15998,,,1
1293,1159,Directed,15999,,,1
1361,990,Directed,16000,,,1
1361,963,Directed,16001,,,1
1361,996,Directed,16002,,,1
659,210,Directed,16003,,,1
659,2,Directed,16004,,,1
659,128,Directed,16005,,,1
659,407,Directed,16006,,,1
659,12,Directed,16007,,,1
659,30,Directed,16008,,,1
659,45,Directed,16009,,,1
659,160,Directed,16010,,,1
659,98,Directed,16011,,,1
659,503,Directed,16012,,,1
659,241,Directed,16013,,,1
659,738,Directed,16014,,,1
659,171,Directed,16015,,,1
659,172,Directed,16016,,,1
659,17,Directed,16017,,,1
659,1021,Directed,16018,,,1
659,333,Directed,16019,,,1
659,408,Directed,16020,,,1
659,420,Directed,16021,,,1
659,170,Directed,16022,,,1
912,979,Directed,16023,,,1
1316,981,Directed,16024,,,1
1316,963,Directed,16025,,,1
1355,1179,Directed,16026,,,1
1355,1223,Directed,16027,,,1
1355,1479,Directed,16028,,,1
499,119,Directed,16029,,,1
499,1215,Directed,16030,,,1
499,570,Directed,16031,,,1
499,1152,Directed,16032,,,1
499,434,Directed,16033,,,1
499,144,Directed,16034,,,1
499,996,Directed,16035,,,1
1291,1455,Directed,16036,,,1
420,155,Directed,16037,,,1
420,737,Directed,16038,,,1
420,544,Directed,16039,,,1
420,194,Directed,16040,,,1
451,155,Directed,16041,,,1
451,623,Directed,16042,,,1
451,664,Directed,16043,,,1
451,297,Directed,16044,,,1
451,150,Directed,16045,,,1
451,154,Directed,16046,,,1
451,55,Directed,16047,,,1
451,405,Directed,16048,,,1
451,417,Directed,16049,,,1
451,729,Directed,16050,,,1
451,547,Directed,16051,,,1
1484,963,Directed,16052,,,1
1484,1463,Directed,16053,,,1
792,786,Directed,16054,,,1
792,1153,Directed,16055,,,1
361,102,Directed,16056,,,1
361,55,Directed,16057,,,1
361,323,Directed,16058,,,1
361,301,Directed,16059,,,1
361,318,Directed,16060,,,1
361,387,Directed,16061,,,1
361,524,Directed,16062,,,1
361,573,Directed,16063,,,1
361,572,Directed,16064,,,1
361,155,Directed,16065,,,1
361,189,Directed,16066,,,1
361,563,Directed,16067,,,1
361,956,Directed,16068,,,1
361,468,Directed,16069,,,1
1339,786,Directed,16070,,,1
1339,956,Directed,16071,,,1
1339,1455,Directed,16072,,,1
1339,885,Directed,16073,,,1
1339,1325,Directed,16074,,,1
1339,1051,Directed,16075,,,1
1339,1270,Directed,16076,,,1
1339,963,Directed,16077,,,1
1339,1122,Directed,16078,,,1
1339,1041,Directed,16079,,,1
1339,1086,Directed,16080,,,1
1339,826,Directed,16081,,,1
1339,1231,Directed,16082,,,1
1339,1245,Directed,16083,,,1
1339,878,Directed,16084,,,1
1339,1429,Directed,16085,,,1
1339,1459,Directed,16086,,,1
1339,781,Directed,16087,,,1
1339,1277,Directed,16088,,,1
1339,1246,Directed,16089,,,1
1339,932,Directed,16090,,,1
1339,855,Directed,16091,,,1
1339,1000,Directed,16092,,,1
1290,767,Directed,16093,,,1
1290,1251,Directed,16094,,,1
1290,1101,Directed,16095,,,1
1290,980,Directed,16096,,,1
1290,1069,Directed,16097,,,1
1290,1037,Directed,16098,,,1
1290,1153,Directed,16099,,,1
1290,814,Directed,16100,,,1
1290,956,Directed,16101,,,1
1290,1067,Directed,16102,,,1
1290,963,Directed,16103,,,1
1290,1041,Directed,16104,,,1
503,434,Directed,16105,,,1
503,23,Directed,16106,,,1
503,55,Directed,16107,,,1
503,114,Directed,16108,,,1
503,155,Directed,16109,,,1
503,495,Directed,16110,,,1
503,363,Directed,16111,,,1
503,483,Directed,16112,,,1
503,563,Directed,16113,,,1
503,568,Directed,16114,,,1
503,575,Directed,16115,,,1
503,637,Directed,16116,,,1
503,641,Directed,16117,,,1
503,170,Directed,16118,,,1
1351,1209,Directed,16119,,,1
1351,1392,Directed,16120,,,1
1351,1081,Directed,16121,,,1
1351,773,Directed,16122,,,1
1351,664,Directed,16123,,,1
1351,55,Directed,16124,,,1
1351,1000,Directed,16125,,,1
1351,775,Directed,16126,,,1
1351,1008,Directed,16127,,,1
1351,1306,Directed,16128,,,1
1351,1053,Directed,16129,,,1
1351,1479,Directed,16130,,,1
1351,762,Directed,16131,,,1
1351,963,Directed,16132,,,1
1351,966,Directed,16133,,,1
1351,1153,Directed,16134,,,1
1351,1245,Directed,16135,,,1
1351,941,Directed,16136,,,1
1351,1328,Directed,16137,,,1
1351,1411,Directed,16138,,,1
1351,1191,Directed,16139,,,1
1351,855,Directed,16140,,,1
1351,874,Directed,16141,,,1
1351,880,Directed,16142,,,1
1351,878,Directed,16143,,,1
1351,892,Directed,16144,,,1
1351,919,Directed,16145,,,1
1351,955,Directed,16146,,,1
1351,1009,Directed,16147,,,1
1351,1041,Directed,16148,,,1
1351,1048,Directed,16149,,,1
1351,1051,Directed,16150,,,1
1351,1069,Directed,16151,,,1
1351,1101,Directed,16152,,,1
1351,1112,Directed,16153,,,1
1351,961,Directed,16154,,,1
1351,1231,Directed,16155,,,1
1351,885,Directed,16156,,,1
1351,1277,Directed,16157,,,1
1351,1293,Directed,16158,,,1
1351,1330,Directed,16159,,,1
1351,952,Directed,16160,,,1
1351,980,Directed,16161,,,1
1351,1461,Directed,16162,,,1
1351,933,Directed,16163,,,1
1351,1031,Directed,16164,,,1
1351,1346,Directed,16165,,,1
1351,843,Directed,16166,,,1
1115,963,Directed,16167,,,1
1115,1437,Directed,16168,,,1
1115,1081,Directed,16169,,,1
1115,826,Directed,16170,,,1
1115,855,Directed,16171,,,1
1115,856,Directed,16172,,,1
1115,952,Directed,16173,,,1
1115,1041,Directed,16174,,,1
1115,1049,Directed,16175,,,1
1115,1232,Directed,16176,,,1
1115,1245,Directed,16177,,,1
1115,1250,Directed,16178,,,1
1115,1150,Directed,16179,,,1
1115,1269,Directed,16180,,,1
1115,1306,Directed,16181,,,1
1115,1330,Directed,16182,,,1
1115,1478,Directed,16183,,,1
1115,1479,Directed,16184,,,1
1115,1044,Directed,16185,,,1
1115,1000,Directed,16186,,,1
1116,1218,Directed,16187,,,1
1116,963,Directed,16188,,,1
1116,855,Directed,16189,,,1
835,1041,Directed,16190,,,1
835,1051,Directed,16191,,,1
835,837,Directed,16192,,,1
835,615,Directed,16193,,,1
835,1245,Directed,16194,,,1
835,878,Directed,16195,,,1
835,1112,Directed,16196,,,1
835,1317,Directed,16197,,,1
835,961,Directed,16198,,,1
835,980,Directed,16199,,,1
835,1348,Directed,16200,,,1
835,1270,Directed,16201,,,1
835,919,Directed,16202,,,1
835,1330,Directed,16203,,,1
835,119,Directed,16204,,,1
835,1121,Directed,16205,,,1
835,1069,Directed,16206,,,1
835,1478,Directed,16207,,,1
835,1337,Directed,16208,,,1
835,826,Directed,16209,,,1
835,1250,Directed,16210,,,1
835,1391,Directed,16211,,,1
835,1166,Directed,16212,,,1
835,941,Directed,16213,,,1
835,1306,Directed,16214,,,1
835,1100,Directed,16215,,,1
835,1325,Directed,16216,,,1
835,1320,Directed,16217,,,1
835,967,Directed,16218,,,1
835,1417,Directed,16219,,,1
835,883,Directed,16220,,,1
835,1139,Directed,16221,,,1
835,936,Directed,16222,,,1
835,1152,Directed,16223,,,1
835,1266,Directed,16224,,,1
835,781,Directed,16225,,,1
835,1392,Directed,16226,,,1
835,1177,Directed,16227,,,1
835,932,Directed,16228,,,1
835,1461,Directed,16229,,,1
835,539,Directed,16230,,,1
835,1081,Directed,16231,,,1
835,1223,Directed,16232,,,1
835,1086,Directed,16233,,,1
835,818,Directed,16234,,,1
835,1437,Directed,16235,,,1
835,1134,Directed,16236,,,1
835,1153,Directed,16237,,,1
900,762,Directed,16238,,,1
900,781,Directed,16239,,,1
900,782,Directed,16240,,,1
900,1177,Directed,16241,,,1
900,801,Directed,16242,,,1
900,1399,Directed,16243,,,1
900,1063,Directed,16244,,,1
900,1081,Directed,16245,,,1
900,817,Directed,16246,,,1
900,822,Directed,16247,,,1
900,826,Directed,16248,,,1
900,830,Directed,16249,,,1
900,1437,Directed,16250,,,1
900,855,Directed,16251,,,1
900,856,Directed,16252,,,1
900,865,Directed,16253,,,1
900,119,Directed,16254,,,1
900,878,Directed,16255,,,1
900,881,Directed,16256,,,1
900,892,Directed,16257,,,1
900,1144,Directed,16258,,,1
900,901,Directed,16259,,,1
900,1409,Directed,16260,,,1
900,919,Directed,16261,,,1
900,922,Directed,16262,,,1
900,941,Directed,16263,,,1
900,950,Directed,16264,,,1
900,956,Directed,16265,,,1
900,981,Directed,16266,,,1
900,276,Directed,16267,,,1
900,1008,Directed,16268,,,1
900,1041,Directed,16269,,,1
900,1045,Directed,16270,,,1
900,1053,Directed,16271,,,1
900,1051,Directed,16272,,,1
900,1060,Directed,16273,,,1
900,1069,Directed,16274,,,1
900,1092,Directed,16275,,,1
900,1101,Directed,16276,,,1
900,835,Directed,16277,,,1
900,349,Directed,16278,,,1
900,1278,Directed,16279,,,1
900,1112,Directed,16280,,,1
900,851,Directed,16281,,,1
900,1152,Directed,16282,,,1
900,1153,Directed,16283,,,1
900,438,Directed,16284,,,1
900,1201,Directed,16285,,,1
900,1390,Directed,16286,,,1
900,961,Directed,16287,,,1
900,1209,Directed,16288,,,1
